color, code
2,160;45;45
2,160;45;50
2,160;50;0
2,160;50;5
2,160;50;10
2,160;50;15
2,160;50;20
2,160;50;25
2,160;50;30
2,160;50;35
2,160;50;40
2,160;50;45
2,160;50;50
2,160;55;0
2,160;55;5
2,160;55;10
2,160;55;15
2,160;55;20
2,160;55;25
2,160;55;30
2,160;55;35
2,160;55;40
2,160;55;45
2,160;55;50
2,165;0;0
2,165;0;5
2,165;0;10
2,165;0;15
2,165;0;20
2,165;0;25
2,165;0;30
2,165;0;35
2,165;0;40
2,165;0;45
2,165;0;50
2,165;5;0
2,165;5;5
2,165;5;10
2,165;5;15
2,165;5;20
2,165;5;25
2,165;5;30
2,165;5;35
2,165;5;40
2,165;5;45
2,165;5;50
2,165;10;0
2,165;10;5
2,165;10;10
2,165;10;15
2,165;10;20
2,165;10;25
2,165;10;30
2,165;10;35
2,165;10;40
2,165;10;45
2,165;10;50
2,165;15;0
2,165;15;5
2,165;15;10
2,165;15;15
2,165;15;20
2,165;15;25
2,165;15;30
2,165;15;35
2,165;15;40
2,165;15;45
2,165;15;50
2,165;20;0
2,165;20;5
2,165;20;10
2,165;20;15
2,165;20;20
2,165;20;25
2,165;20;30
2,165;20;35
2,165;20;40
2,165;20;45
2,165;20;50
2,165;25;0
2,165;25;5
2,165;25;10
2,165;25;15
2,165;25;20
2,165;25;25
2,165;25;30
2,165;25;35
2,165;25;40
2,165;25;45
2,165;25;50
2,165;30;0
2,165;30;5
2,165;30;10
2,165;30;15
2,165;30;20
2,165;30;25
2,165;30;30
2,165;30;35
2,165;30;40
2,165;30;45
2,165;30;50
2,165;35;0
2,165;35;5
2,165;35;10
2,165;35;15
2,165;35;20
2,165;35;25
2,165;35;30
2,165;35;35
2,165;35;40
2,165;35;45
2,165;35;50
2,165;40;0
2,165;40;5
2,165;40;10
2,165;40;15
2,165;40;20
2,165;40;25
2,165;40;30
2,165;40;35
2,165;40;40
2,165;40;45
2,165;40;50
2,165;45;0
2,165;45;5
2,165;45;10
2,165;45;15
2,165;45;20
2,165;45;25
2,165;45;30
2,165;45;35
2,165;45;40
2,165;45;45
2,165;45;50
2,165;50;0
2,165;50;5
2,165;50;10
2,165;50;15
2,165;50;20
2,165;50;25
2,165;50;30
2,165;50;35
2,165;50;40
2,165;50;45
2,165;50;50
2,165;55;0
2,165;55;5
2,165;55;10
2,165;55;15
2,165;55;20
2,165;55;25
2,165;55;30
2,165;55;35
2,165;55;40
2,165;55;45
2,165;55;50
2,170;0;0
2,170;0;5
2,170;0;10
2,170;0;15
2,170;0;20
2,170;0;25
2,170;0;30
2,170;0;35
2,170;0;40
2,170;0;45
2,170;0;50
2,170;5;0
2,170;5;5
2,170;5;10
2,170;5;15
2,170;5;20
2,170;5;25
2,170;5;30
2,170;5;35
2,170;5;40
2,170;5;45
2,170;5;50
2,170;10;0
2,170;10;5
2,170;10;10
2,170;10;15
2,170;10;20
2,170;10;25
2,170;10;30
2,170;10;35
2,170;10;40
2,170;10;45
2,170;10;50
2,170;15;0
2,170;15;5
2,170;15;10
2,170;15;15
2,170;15;20
2,170;15;25
2,170;15;30
2,170;15;35
2,170;15;40
2,170;15;45
2,170;15;50
2,170;20;0
2,170;20;5
2,170;20;10
2,170;20;15
2,170;20;20
2,170;20;25
2,170;20;30
2,170;20;35
2,170;20;40
2,170;20;45
2,170;20;50
2,170;25;0
2,170;25;5
2,170;25;10
2,170;25;15
2,170;25;20
2,170;25;25
2,170;25;30
2,170;25;35
2,170;25;40
2,170;25;45
2,170;25;50
2,170;30;0
2,170;30;5
2,170;30;10
2,170;30;15
2,170;30;20
2,170;30;25
2,170;30;30
2,170;30;35
2,170;30;40
2,170;30;45
2,170;30;50
2,170;35;0
2,170;35;5
2,170;35;10
2,170;35;15
2,170;35;20
2,170;35;25
2,170;35;30
2,170;35;35
2,170;35;40
2,170;35;45
2,170;35;50
2,170;40;0
2,170;40;5
2,170;40;10
2,170;40;15
2,170;40;20
2,170;40;25
2,170;40;30
2,170;40;35
2,170;40;40
2,170;40;45
2,170;40;50
2,170;45;0
2,170;45;5
2,170;45;10
2,170;45;15
2,170;45;20
2,170;45;25
2,170;45;30
2,170;45;35
2,170;45;40
2,170;45;45
2,170;45;50
2,170;50;0
2,170;50;5
2,170;50;10
2,170;50;15
2,170;50;20
2,170;50;25
2,170;50;30
2,170;50;35
2,170;50;40
2,170;50;45
2,170;50;50
2,170;55;0
2,170;55;5
2,170;55;10
2,170;55;15
2,170;55;20
2,170;55;25
2,170;55;30
2,170;55;35
2,170;55;40
2,170;55;45
2,170;55;50
2,175;0;0
2,175;0;5
2,175;0;10
2,175;0;15
2,175;0;20
2,175;0;25
2,175;0;30
2,175;0;35
2,175;0;40
2,175;0;45
2,175;0;50
2,175;5;0
2,175;5;5
2,175;5;10
2,175;5;15
2,175;5;20
2,175;5;25
2,175;5;30
2,175;5;35
2,175;5;40
2,175;5;45
2,175;5;50
2,175;10;0
2,175;10;5
2,175;10;10
2,175;10;15
2,175;10;20
2,175;10;25
2,175;10;30
2,175;10;35
2,175;10;40
2,175;10;45
2,175;10;50
2,175;15;0
2,175;15;5
2,175;15;10
2,175;15;15
2,175;15;20
2,175;15;25
2,175;15;30
2,175;15;35
2,175;15;40
2,175;15;45
2,175;15;50
2,175;20;0
2,175;20;5
2,175;20;10
2,175;20;15
2,175;20;20
2,175;20;25
2,175;20;30
2,175;20;35
2,175;20;40
2,175;20;45
2,175;20;50
2,175;25;0
2,175;25;5
2,175;25;10
2,175;25;15
2,175;25;20
2,175;25;25
2,175;25;30
2,175;25;35
2,175;25;40
2,175;25;45
2,175;25;50
2,175;30;0
2,175;30;5
2,175;30;10
2,175;30;15
2,175;30;20
2,175;30;25
2,175;30;30
2,175;30;35
2,175;30;40
2,175;30;45
2,175;30;50
2,175;35;0
2,175;35;5
2,175;35;10
2,175;35;15
2,175;35;20
2,175;35;25
2,175;35;30
2,175;35;35
2,175;35;40
2,175;35;45
2,175;35;50
2,175;40;0
2,175;40;5
2,175;40;10
2,175;40;15
2,175;40;20
2,175;40;25
2,175;40;30
2,175;40;35
2,175;40;40
2,175;40;45
2,175;40;50
2,175;45;0
2,175;45;5
2,175;45;10
2,175;45;15
2,175;45;20
2,175;45;25
2,175;45;30
2,175;45;35
2,175;45;40
2,175;45;45
2,175;45;50
2,175;50;0
2,175;50;5
2,175;50;10
2,175;50;15
2,175;50;20
2,175;50;25
2,175;50;30
2,175;50;35
2,175;50;40
2,175;50;45
2,175;50;50
2,175;55;0
2,175;55;5
2,175;55;10
2,175;55;15
2,175;55;20
2,175;55;25
2,175;55;30
2,175;55;35
2,175;55;40
2,175;55;45
2,175;55;50
2,180;0;0
2,180;0;5
2,180;0;10
2,180;0;15
2,180;0;20
2,180;0;25
2,180;0;30
2,180;0;35
2,180;0;40
2,180;0;45
2,180;0;50
2,180;5;0
2,180;5;5
2,180;5;10
2,180;5;15
2,180;5;20
2,180;5;25
2,180;5;30
2,180;5;35
2,180;5;40
2,180;5;45
2,180;5;50
2,180;10;0
2,180;10;5
2,180;10;10
2,180;10;15
2,180;10;20
2,180;10;25
2,180;10;30
2,180;10;35
2,180;10;40
2,180;10;45
2,180;10;50
2,180;15;0
2,180;15;5
2,180;15;10
2,180;15;15
2,180;15;20
2,180;15;25
2,180;15;30
2,180;15;35
2,180;15;40
2,180;15;45
2,180;15;50
2,180;20;0
2,180;20;5
2,180;20;10
2,180;20;15
2,180;20;20
2,180;20;25
2,180;20;30
2,180;20;35
2,180;20;40
2,180;20;45
2,180;20;50
2,180;25;0
2,180;25;5
2,180;25;10
2,180;25;15
2,180;25;20
2,180;25;25
2,180;25;30
2,180;25;35
2,180;25;40
2,180;25;45
2,180;25;50
2,180;30;0
2,180;30;5
2,180;30;10
2,180;30;15
2,180;30;20
2,180;30;25
2,180;30;30
2,180;30;35
2,180;30;40
2,180;30;45
2,180;30;50
2,180;35;0
2,180;35;5
2,180;35;10
2,180;35;15
2,180;35;20
2,180;35;25
2,180;35;30
2,180;35;35
2,180;35;40
2,180;35;45
2,180;35;50
2,180;40;0
2,180;40;5
2,180;40;10
2,180;40;15
2,180;40;20
2,180;40;25
2,180;40;30
2,180;40;35
2,180;40;40
2,180;40;45
2,180;40;50
2,180;45;0
2,180;45;5
2,180;45;10
2,180;45;15
2,180;45;20
2,180;45;25
2,180;45;30
2,180;45;35
2,180;45;40
2,180;45;45
2,180;45;50
2,180;50;0
2,180;50;5
2,180;50;10
2,180;50;15
2,180;50;20
2,180;50;25
2,180;50;30
2,180;50;35
2,180;50;40
2,180;50;45
2,180;50;50
2,180;55;0
2,180;55;5
2,180;55;10
2,180;55;15
2,180;55;20
2,180;55;25
2,180;55;30
2,180;55;35
2,180;55;40
2,180;55;45
2,180;55;50
2,185;0;0
2,185;0;5
2,185;0;10
2,185;0;15
2,185;0;20
2,185;0;25
2,185;0;30
2,185;0;35
2,185;0;40
2,185;0;45
2,185;0;50
2,185;5;0
2,185;5;5
2,185;5;10
2,185;5;15
2,185;5;20
2,185;5;25
2,185;5;30
2,185;5;35
2,185;5;40
2,185;5;45
2,185;5;50
2,185;10;0
2,185;10;5
2,185;10;10
2,185;10;15
2,185;10;20
2,185;10;25
2,185;10;30
2,185;10;35
2,185;10;40
2,185;10;45
2,185;10;50
2,185;15;0
2,185;15;5
2,185;15;10
2,185;15;15
2,185;15;20
2,185;15;25
2,185;15;30
2,185;15;35
2,185;15;40
2,185;15;45
2,185;15;50
2,185;20;0
2,185;20;5
2,185;20;10
2,185;20;15
2,185;20;20
2,185;20;25
2,185;20;30
2,185;20;35
2,185;20;40
2,185;20;45
2,185;20;50
2,185;25;0
2,185;25;5
2,185;25;10
2,185;25;15
2,185;25;20
2,185;25;25
2,185;25;30
2,185;25;35
2,185;25;40
2,185;25;45
2,185;25;50
2,185;30;0
2,185;30;5
2,185;30;10
2,185;30;15
2,185;30;20
2,185;30;25
2,185;30;30
2,185;30;35
2,185;30;40
2,185;30;45
2,185;30;50
2,185;35;0
2,185;35;5
2,185;35;10
2,185;35;15
2,185;35;20
2,185;35;25
2,185;35;30
2,185;35;35
2,185;35;40
2,185;35;45
2,185;35;50
2,185;40;0
2,185;40;5
2,185;40;10
2,185;40;15
2,185;40;20
2,185;40;25
2,185;40;30
2,185;40;35
2,185;40;40
2,185;40;45
2,185;40;50
2,185;45;0
2,185;45;5
2,185;45;10
2,185;45;15
2,185;45;20
2,185;45;25
2,185;45;30
2,185;45;35
2,185;45;40
2,185;45;45
2,185;45;50
2,185;50;0
2,185;50;5
2,185;50;10
2,185;50;15
2,185;50;20
2,185;50;25
2,185;50;30
2,185;50;35
2,185;50;40
2,185;50;45
2,185;50;50
2,185;55;0
2,185;55;5
2,185;55;10
2,185;55;15
2,185;55;20
2,185;55;25
2,185;55;30
2,185;55;35
2,185;55;40
2,185;55;45
2,185;55;50
2,190;0;0
2,190;0;5
2,190;0;10
2,190;0;15
2,190;0;20
2,190;0;25
2,190;0;30
2,190;0;35
2,190;0;40
2,190;0;45
2,190;0;50
2,190;5;0
2,190;5;5
2,190;5;10
2,190;5;15
2,190;5;20
2,190;5;25
2,190;5;30
2,190;5;35
2,190;5;40
2,190;5;45
2,190;5;50
2,190;10;0
2,190;10;5
2,190;10;10
2,190;10;15
2,190;10;20
2,190;10;25
2,190;10;30
2,190;10;35
2,190;10;40
2,190;10;45
2,190;10;50
2,190;15;0
2,190;15;5
2,190;15;10
2,190;15;15
2,190;15;20
2,190;15;25
2,190;15;30
2,190;15;35
2,190;15;40
2,190;15;45
2,190;15;50
2,190;20;0
2,190;20;5
2,190;20;10
2,190;20;15
2,190;20;20
2,190;20;25
2,190;20;30
2,190;20;35
2,190;20;40
2,190;20;45
2,190;20;50
2,190;25;0
2,190;25;5
2,190;25;10
2,190;25;15
2,190;25;20
2,190;25;25
2,190;25;30
2,190;25;35
2,190;25;40
2,190;25;45
2,190;25;50
2,190;30;0
2,190;30;5
2,190;30;10
2,190;30;15
2,190;30;20
2,190;30;25
2,190;30;30
2,190;30;35
2,190;30;40
2,190;30;45
2,190;30;50
2,190;35;0
2,190;35;5
2,190;35;10
2,190;35;15
2,190;35;20
2,190;35;25
2,190;35;30
2,190;35;35
2,190;35;40
2,190;35;45
2,190;35;50
2,190;40;0
2,190;40;5
2,190;40;10
2,190;40;15
2,190;40;20
2,190;40;25
2,190;40;30
2,190;40;35
2,190;40;40
2,190;40;45
2,190;40;50
2,190;45;0
2,190;45;5
2,190;45;10
2,190;45;15
2,190;45;20
2,190;45;25
2,190;45;30
2,190;45;35
2,190;45;40
2,190;45;45
2,190;45;50
2,190;50;0
2,190;50;5
2,190;50;10
2,190;50;15
2,190;50;20
2,190;50;25
2,190;50;30
2,190;50;35
2,190;50;40
2,190;50;45
2,190;50;50
2,190;55;0
2,190;55;5
2,190;55;10
2,190;55;15
2,190;55;20
2,190;55;25
2,190;55;30
2,190;55;35
2,190;55;40
2,190;55;45
2,190;55;50
2,195;0;0
2,195;0;5
2,195;0;10
2,195;0;15
2,195;0;20
2,195;0;25
2,195;0;30
2,195;0;35
2,195;0;40
2,195;0;45
2,195;0;50
2,195;5;0
2,195;5;5
2,195;5;10
2,195;5;15
2,195;5;20
2,195;5;25
2,195;5;30
2,195;5;35
2,195;5;40
2,195;5;45
2,195;5;50
2,195;10;0
2,195;10;5
2,195;10;10
2,195;10;15
2,195;10;20
2,195;10;25
2,195;10;30
2,195;10;35
2,195;10;40
2,195;10;45
2,195;10;50
2,195;15;0
2,195;15;5
2,195;15;10
2,195;15;15
2,195;15;20
2,195;15;25
2,195;15;30
2,195;15;35
2,195;15;40
2,195;15;45
2,195;15;50
2,195;20;0
2,195;20;5
2,195;20;10
2,195;20;15
2,195;20;20
2,195;20;25
2,195;20;30
2,195;20;35
2,195;20;40
2,195;20;45
2,195;20;50
2,195;25;0
2,195;25;5
2,195;25;10
2,195;25;15
2,195;25;20
2,195;25;25
2,195;25;30
2,195;25;35
2,195;25;40
2,195;25;45
2,195;25;50
2,195;30;0
2,195;30;5
2,195;30;10
2,195;30;15
2,195;30;20
2,195;30;25
2,195;30;30
2,195;30;35
2,195;30;40
2,195;30;45
2,195;30;50
2,195;35;0
2,195;35;5
2,195;35;10
2,195;35;15
2,195;35;20
2,195;35;25
2,195;35;30
2,195;35;35
2,195;35;40
2,195;35;45
2,195;35;50
2,195;40;0
2,195;40;5
2,195;40;10
2,195;40;15
2,195;40;20
2,195;40;25
2,195;40;30
2,195;40;35
2,195;40;40
2,195;40;45
2,195;40;50
2,195;45;0
2,195;45;5
2,195;45;10
2,195;45;15
2,195;45;20
2,195;45;25
2,195;45;30
2,195;45;35
2,195;45;40
2,195;45;45
2,195;45;50
2,195;50;0
2,195;50;5
2,195;50;10
2,195;50;15
2,195;50;20
2,195;50;25
2,195;50;30
2,195;50;35
2,195;50;40
2,195;50;45
2,195;50;50
2,195;55;0
2,195;55;5
2,195;55;10
2,195;55;15
2,195;55;20
2,195;55;25
2,195;55;30
2,195;55;35
2,195;55;40
2,195;55;45
2,195;55;50
2,200;0;0
2,200;0;5
2,200;0;10
2,200;0;15
2,200;0;20
2,200;0;25
2,200;0;30
2,200;0;35
2,200;0;40
2,200;0;45
2,200;0;50
2,200;5;0
2,200;5;5
2,200;5;10
2,200;5;15
2,200;5;20
2,200;5;25
2,200;5;30
2,200;5;35
2,200;5;40
2,200;5;45
2,200;5;50
2,200;10;0
2,200;10;5
2,200;10;10
2,200;10;15
2,200;10;20
2,200;10;25
2,200;10;30
2,200;10;35
2,200;10;40
2,200;10;45
2,200;10;50
2,200;15;0
2,200;15;5
2,200;15;10
2,200;15;15
2,200;15;20
2,200;15;25
2,200;15;30
2,200;15;35
2,200;15;40
2,200;15;45
2,200;15;50
2,200;20;0
2,200;20;5
2,200;20;10
2,200;20;15
2,200;20;20
2,200;20;25
2,200;20;30
2,200;20;35
2,200;20;40
2,200;20;45
2,200;20;50
2,200;25;0
2,200;25;5
2,200;25;10
2,200;25;15
2,200;25;20
2,200;25;25
2,200;25;30
2,200;25;35
2,200;25;40
2,200;25;45
2,200;25;50
2,200;30;0
2,200;30;5
2,200;30;10
2,200;30;15
2,200;30;20
2,200;30;25
2,200;30;30
2,200;30;35
2,200;30;40
2,200;30;45
2,200;30;50
2,200;35;0
2,200;35;5
2,200;35;10
2,200;35;15
2,200;35;20
2,200;35;25
2,200;35;30
2,200;35;35
2,200;35;40
2,200;35;45
2,200;35;50
2,200;40;0
2,200;40;5
2,200;40;10
2,200;40;15
2,200;40;20
2,200;40;25
2,200;40;30
2,200;40;35
2,200;40;40
2,200;40;45
2,200;40;50
2,200;45;0
2,200;45;5
2,200;45;10
2,200;45;15
2,200;45;20
2,200;45;25
2,200;45;30
2,200;45;35
2,200;45;40
2,200;45;45
2,200;45;50
2,200;50;0
2,200;50;5
2,200;50;10
2,200;50;15
2,200;50;20
2,200;50;25
2,200;50;30
2,200;50;35
2,200;50;40
2,200;50;45
2,200;50;50
2,200;55;0
2,200;55;5
2,200;55;10
2,200;55;15
2,200;55;20
2,200;55;25
2,200;55;30
2,200;55;35
2,200;55;40
2,200;55;45
2,200;55;50
2,205;0;0
2,205;0;5
2,205;0;10
2,205;0;15
2,205;0;20
2,205;0;25
2,205;0;30
2,205;0;35
2,205;0;40
2,205;0;45
2,205;0;50
2,205;5;0
2,205;5;5
2,205;5;10
2,205;5;15
2,205;5;20
2,205;5;25
2,205;5;30
2,205;5;35
2,205;5;40
2,205;5;45
2,205;5;50
2,205;10;0
2,205;10;5
2,205;10;10
2,205;10;15
2,205;10;20
2,205;10;25
2,205;10;30
2,205;10;35
2,205;10;40
2,205;10;45
2,205;10;50
2,205;15;0
2,205;15;5
2,205;15;10
2,205;15;15
2,205;15;20
2,205;15;25
2,205;15;30
2,205;15;35
2,205;15;40
2,205;15;45
2,205;15;50
2,205;20;0
2,205;20;5
2,205;20;10
2,205;20;15
2,205;20;20
2,205;20;25
2,205;20;30
2,205;20;35
2,205;20;40
2,205;20;45
2,205;20;50
2,205;25;0
2,205;25;5
2,205;25;10
2,205;25;15
2,205;25;20
2,205;25;25
2,205;25;30
2,205;25;35
2,205;25;40
2,205;25;45
2,205;25;50
2,205;30;0
2,205;30;5
2,205;30;10
2,205;30;15
2,205;30;20
2,205;30;25
2,205;30;30
2,205;30;35
2,205;30;40
2,205;30;45
2,205;30;50
2,205;35;0
2,205;35;5
2,205;35;10
2,205;35;15
2,205;35;20
2,205;35;25
2,205;35;30
2,205;35;35
2,205;35;40
2,205;35;45
2,205;35;50
2,205;40;0
2,205;40;5
2,205;40;10
2,205;40;15
2,205;40;20
2,205;40;25
2,205;40;30
2,205;40;35
2,205;40;40
2,205;40;45
2,205;40;50
2,205;45;0
2,205;45;5
2,205;45;10
2,205;45;15
2,205;45;20
2,205;45;25
2,205;45;30
2,205;45;35
2,205;45;40
2,205;45;45
2,205;45;50
2,205;50;0
2,205;50;5
2,205;50;10
2,205;50;15
2,205;50;20
2,205;50;25
2,205;50;30
2,205;50;35
2,205;50;40
2,205;50;45
2,205;50;50
2,205;55;0
2,205;55;5
2,205;55;10
2,205;55;15
2,205;55;20
2,205;55;25
2,205;55;30
2,205;55;35
2,205;55;40
2,205;55;45
2,205;55;50
2,210;0;0
2,210;0;5
2,210;0;10
2,210;0;15
2,210;0;20
2,210;0;25
2,210;0;30
2,210;0;35
2,210;0;40
2,210;0;45
2,210;0;50
2,210;5;0
2,210;5;5
2,210;5;10
2,210;5;15
2,210;5;20
2,210;5;25
2,210;5;30
2,210;5;35
2,210;5;40
2,210;5;45
2,210;5;50
2,210;10;0
2,210;10;5
2,210;10;10
2,210;10;15
2,210;10;20
2,210;10;25
2,210;10;30
2,210;10;35
2,210;10;40
2,210;10;45
2,210;10;50
2,210;15;0
2,210;15;5
2,210;15;10
2,210;15;15
2,210;15;20
2,210;15;25
2,210;15;30
2,210;15;35
2,210;15;40
2,210;15;45
2,210;15;50
2,210;20;0
2,210;20;5
2,210;20;10
2,210;20;15
2,210;20;20
2,210;20;25
2,210;20;30
2,210;20;35
2,210;20;40
2,210;20;45
2,210;20;50
2,210;25;0
2,210;25;5
2,210;25;10
2,210;25;15
2,210;25;20
2,210;25;25
2,210;25;30
2,210;25;35
2,210;25;40
2,210;25;45
2,210;25;50
2,210;30;0
2,210;30;5
2,210;30;10
2,210;30;15
2,210;30;20
2,210;30;25
2,210;30;30
2,210;30;35
2,210;30;40
2,210;30;45
2,210;30;50
2,210;35;0
2,210;35;5
2,210;35;10
2,210;35;15
2,210;35;20
2,210;35;25
2,210;35;30
2,210;35;35
2,210;35;40
2,210;35;45
2,210;35;50
2,210;40;0
2,210;40;5
2,210;40;10
2,210;40;15
2,210;40;20
2,210;40;25
2,210;40;30
2,210;40;35
2,210;40;40
2,210;40;45
2,210;40;50
2,210;45;0
2,210;45;5
2,210;45;10
2,210;45;15
2,210;45;20
2,210;45;25
2,210;45;30
2,210;45;35
2,210;45;40
2,210;45;45
2,210;45;50
2,210;50;0
2,210;50;5
2,210;50;10
2,210;50;15
2,210;50;20
2,210;50;25
2,210;50;30
2,210;50;35
2,210;50;40
2,210;50;45
2,210;50;50
2,210;55;0
2,210;55;5
2,210;55;10
2,210;55;15
2,210;55;20
2,210;55;25
2,210;55;30
2,210;55;35
2,210;55;40
2,210;55;45
2,210;55;50
2,215;0;0
2,215;0;5
2,215;0;10
2,215;0;15
2,215;0;20
2,215;0;25
2,215;0;30
2,215;0;35
2,215;0;40
2,215;0;45
2,215;0;50
2,215;5;0
2,215;5;5
2,215;5;10
2,215;5;15
2,215;5;20
2,215;5;25
2,215;5;30
2,215;5;35
2,215;5;40
2,215;5;45
2,215;5;50
2,215;10;0
2,215;10;5
2,215;10;10
2,215;10;15
2,215;10;20
2,215;10;25
2,215;10;30
2,215;10;35
2,215;10;40
2,215;10;45
2,215;10;50
2,215;15;0
2,215;15;5
2,215;15;10
2,215;15;15
2,215;15;20
2,215;15;25
2,215;15;30
2,215;15;35
2,215;15;40
2,215;15;45
2,215;15;50
2,215;20;0
2,215;20;5
2,215;20;10
2,215;20;15
2,215;20;20
2,215;20;25
2,215;20;30
2,215;20;35
2,215;20;40
2,215;20;45
2,215;20;50
2,215;25;0
2,215;25;5
2,215;25;10
2,215;25;15
2,215;25;20
2,215;25;25
2,215;25;30
2,215;25;35
2,215;25;40
2,215;25;45
2,215;25;50
2,215;30;0
2,215;30;5
2,215;30;10
2,215;30;15
2,215;30;20
2,215;30;25
2,215;30;30
2,215;30;35
2,215;30;40
2,215;30;45
2,215;30;50
2,215;35;0
2,215;35;5
2,215;35;10
2,215;35;15
2,215;35;20
2,215;35;25
2,215;35;30
2,215;35;35
2,215;35;40
2,215;35;45
2,215;35;50
2,215;40;0
2,215;40;5
2,215;40;10
2,215;40;15
2,215;40;20
2,215;40;25
2,215;40;30
2,215;40;35
2,215;40;40
2,215;40;45
2,215;40;50
2,215;45;0
2,215;45;5
2,215;45;10
2,215;45;15
2,215;45;20
2,215;45;25
2,215;45;30
2,215;45;35
2,215;45;40
2,215;45;45
2,215;45;50
2,215;50;0
2,215;50;5
2,215;50;10
2,215;50;15
2,215;50;20
2,215;50;25
2,215;50;30
2,215;50;35
2,215;50;40
2,215;50;45
2,215;50;50
2,215;55;0
2,215;55;5
2,215;55;10
2,215;55;15
2,215;55;20
2,215;55;25
2,215;55;30
2,215;55;35
2,215;55;40
2,215;55;45
2,215;55;50
2,220;0;0
2,220;0;5
2,220;0;10
2,220;0;15
2,220;0;20
2,220;0;25
2,220;0;30
2,220;0;35
2,220;0;40
2,220;0;45
2,220;0;50
2,220;5;0
2,220;5;5
2,220;5;10
2,220;5;15
2,220;5;20
2,220;5;25
2,220;5;30
2,220;5;35
2,220;5;40
2,220;5;45
2,220;5;50
2,220;10;0
2,220;10;5
2,220;10;10
2,220;10;15
2,220;10;20
2,220;10;25
2,220;10;30
2,220;10;35
2,220;10;40
2,220;10;45
2,220;10;50
2,220;15;0
2,220;15;5
2,220;15;10
2,220;15;15
2,220;15;20
2,220;15;25
2,220;15;30
2,220;15;35
2,220;15;40
2,220;15;45
2,220;15;50
2,220;20;0
2,220;20;5
2,220;20;10
2,220;20;15
2,220;20;20
2,220;20;25
2,220;20;30
2,220;20;35
2,220;20;40
2,220;20;45
2,220;20;50
2,220;25;0
2,220;25;5
2,220;25;10
2,220;25;15
2,220;25;20
2,220;25;25
2,220;25;30
2,220;25;35
2,220;25;40
2,220;25;45
2,220;25;50
2,220;30;0
2,220;30;5
2,220;30;10
2,220;30;15
2,220;30;20
2,220;30;25
2,220;30;30
2,220;30;35
2,220;30;40
2,220;30;45
2,220;30;50
2,220;35;0
2,220;35;5
2,220;35;10
2,220;35;15
2,220;35;20
2,220;35;25
2,220;35;30
2,220;35;35
2,220;35;40
2,220;35;45
2,220;35;50
2,220;40;0
2,220;40;5
2,220;40;10
2,220;40;15
2,220;40;20
2,220;40;25
2,220;40;30
2,220;40;35
2,220;40;40
2,220;40;45
2,220;40;50
2,220;45;0
2,220;45;5
2,220;45;10
2,220;45;15
2,220;45;20
2,220;45;25
2,220;45;30
2,220;45;35
2,220;45;40
2,220;45;45
2,220;45;50
2,220;50;0
2,220;50;5
2,220;50;10
2,220;50;15
2,220;50;20
2,220;50;25
2,220;50;30
2,220;50;35
2,220;50;40
2,220;50;45
2,220;50;50
2,220;55;0
2,220;55;5
2,220;55;10
2,220;55;15
2,220;55;20
2,220;55;25
2,220;55;30
2,220;55;35
2,220;55;40
2,220;55;45
2,220;55;50
2,225;0;0
2,225;0;5
2,225;0;10
2,225;0;15
2,225;0;20
2,225;0;25
2,225;0;30
2,225;0;35
2,225;0;40
2,225;0;45
2,225;0;50
2,225;5;0
2,225;5;5
2,225;5;10
2,225;5;15
2,225;5;20
2,225;5;25
2,225;5;30
2,225;5;35
2,225;5;40
2,225;5;45
2,225;5;50
2,225;10;0
2,225;10;5
2,225;10;10
2,225;10;15
2,225;10;20
2,225;10;25
2,225;10;30
2,225;10;35
2,225;10;40
2,225;10;45
2,225;10;50
2,225;15;0
2,225;15;5
2,225;15;10
2,225;15;15
2,225;15;20
2,225;15;25
2,225;15;30
2,225;15;35
2,225;15;40
2,225;15;45
2,225;15;50
2,225;20;0
2,225;20;5
2,225;20;10
2,225;20;15
2,225;20;20
2,225;20;25
2,225;20;30
2,225;20;35
2,225;20;40
2,225;20;45
2,225;20;50
2,225;25;0
2,225;25;5
2,225;25;10
2,225;25;15
2,225;25;20
2,225;25;25
2,225;25;30
2,225;25;35
2,225;25;40
2,225;25;45
2,225;25;50
2,225;30;0
2,225;30;5
2,225;30;10
2,225;30;15
2,225;30;20
2,225;30;25
2,225;30;30
2,225;30;35
2,225;30;40
2,225;30;45
2,225;30;50
2,225;35;0
2,225;35;5
2,225;35;10
2,225;35;15
2,225;35;20
2,225;35;25
2,225;35;30
2,225;35;35
2,225;35;40
2,225;35;45
2,225;35;50
2,225;40;0
2,225;40;5
2,225;40;10
2,225;40;15
2,225;40;20
2,225;40;25
2,225;40;30
2,225;40;35
2,225;40;40
2,225;40;45
2,225;40;50
2,225;45;0
2,225;45;5
2,225;45;10
2,225;45;15
2,225;45;20
2,225;45;25
2,225;45;30
2,225;45;35
2,225;45;40
2,225;45;45
2,225;45;50
2,225;50;0
2,225;50;5
2,225;50;10
2,225;50;15
2,225;50;20
2,225;50;25
2,225;50;30
2,225;50;35
2,225;50;40
2,225;50;45
2,225;50;50
2,225;55;0
2,225;55;5
2,225;55;10
2,225;55;15
2,225;55;20
2,225;55;25
2,225;55;30
2,225;55;35
2,225;55;40
2,225;55;45
2,225;55;50
2,230;0;0
2,230;0;5
2,230;0;10
2,230;0;15
2,230;0;20
2,230;0;25
2,230;0;30
2,230;0;35
2,230;0;40
